Network Pass #,GS Name,SC Name,SC NORAD ID,Start Time (UTCG),Stop Time (UTCG),Duration (sec),Max El (deg)
495,VCC-NET,VCC-B,44431,2020-04-27 13:20:01.757,2020-04-27 13:29:28.213,566.456,11.301
496,VCC-NET,VCC-C,44430,2020-04-27 13:32:07.251,2020-04-27 13:41:35.953,568.702,13.462
497,VCC-NET,VCC-A,44428,2020-04-27 14:53:52.986,2020-04-27 15:04:59.083,666.097,46.272
498,VCC-NET,VCC-B,44431,2020-04-27 14:56:05.439,2020-04-27 15:07:13.041,667.602,48.721
499,VCC-NET,VCC-C,44430,2020-04-27 15:08:00.661,2020-04-27 15:19:13.489,672.828,75.803
500,VCC-NET,VCC-A,44428,2020-04-27 16:30:14.334,2020-04-27 16:40:24.997,610.663,25.865
501,VCC-NET,VCC-B,44431,2020-04-27 16:32:28.358,2020-04-27 16:42:34.036,605.678,24.516
502,VCC-NET,VCC-C,44430,2020-04-27 16:44:32.094,2020-04-27 16:54:04.902,572.808,15.969
503,VCC-NET,VCC-A,44428,2020-04-28 07:30:50.899,2020-04-28 07:41:47.921,657.022,36.633
504,VCC-NET,VCC-B,44431,2020-04-28 07:33:02.249,2020-04-28 07:44:02.572,660.323,38.877
505,VCC-NET,VCC-C,44430,2020-04-28 07:43:43.276,2020-04-28 07:54:58.262,674.986,61.947
506,VCC-NET,VCC-A,44428,2020-04-28 09:06:51.794,2020-04-28 09:18:03.249,671.455,30.732
507,VCC-NET,VCC-B,44431,2020-04-28 09:09:07.377,2020-04-28 09:20:17.025,669.648,29.494
508,VCC-NET,VCC-C,44430,2020-04-28 09:20:11.270,2020-04-28 09:31:01.026,649.756,22.078
509,VCC-NET,VCC-A,44428,2020-04-28 13:59:29.193,2020-04-28 14:10:06.219,637.026,25.329
510,VCC-NET,VCC-B,44431,2020-04-28 14:01:43.241,2020-04-28 14:12:22.751,639.51,26.272
511,VCC-NET,VCC-C,44430,2020-04-28 14:12:12.803,2020-04-28 14:23:04.653,651.85,34.941
512,VCC-NET,VCC-A,44428,2020-04-28 15:35:36.183,2020-04-28 15:46:35.052,658.869,59.703
513,VCC-NET,VCC-B,44431,2020-04-28 15:37:51.011,2020-04-28 15:48:47.601,656.59,55.965
514,VCC-NET,VCC-C,44430,2020-04-28 15:48:20.937,2020-04-28 15:58:52.109,631.172,35.485
515,VCC-NET,VCC-A,44428,2020-04-29 06:37:12.987,2020-04-29 06:47:01.422,588.435,17.037
516,VCC-NET,VCC-B,44431,2020-04-29 06:39:23.604,2020-04-29 06:49:18.797,595.193,17.977
517,VCC-NET,VCC-C,44430,2020-04-29 06:48:25.991,2020-04-29 06:58:54.494,628.503,25.596
518,VCC-NET,VCC-A,44428,2020-04-29 08:12:07.681,2020-04-29 08:23:37.300,689.619,62.254
519,VCC-NET,VCC-B,44431,2020-04-29 08:14:23.848,2020-04-29 08:25:52.795,688.947,58.721
520,VCC-NET,VCC-C,44430,2020-04-29 08:23:53.756,2020-04-29 08:35:11.344,677.588,40.49
521,VCC-NET,VCC-A,44428,2020-04-29 09:49:47.440,2020-04-29 09:59:44.753,597.313,12.398
522,VCC-NET,VCC-B,44431,2020-04-29 09:52:06.297,2020-04-29 10:02:00.839,594.542,12.119
523,VCC-NET,VCC-C,44430,2020-04-29 10:02:08.674,2020-04-29 10:10:49.796,521.122,10.35
524,VCC-NET,VCC-A,44428,2020-04-29 13:05:02.198,2020-04-29 13:15:00.177,597.979,16.271
525,VCC-NET,VCC-B,44431,2020-04-29 13:07:18.132,2020-04-29 13:17:19.132,601.0,16.744
526,VCC-NET,VCC-C,44430,2020-04-29 13:16:23.308,2020-04-29 13:26:39.299,615.991,20.223
527,VCC-NET,VCC-A,44428,2020-04-29 14:41:04.976,2020-04-29 14:52:24.528,679.552,87.616
528,VCC-NET,VCC-B,44431,2020-04-29 14:43:21.019,2020-04-29 14:54:40.569,679.55,87.866
529,VCC-NET,VCC-C,44430,2020-04-29 14:52:21.079,2020-04-29 15:03:33.795,672.716,88.203
530,VCC-NET,VCC-A,44428,2020-04-29 16:17:58.803,2020-04-29 16:26:36.296,517.493,11.136
531,VCC-NET,VCC-B,44431,2020-04-29 16:20:18.011,2020-04-29 16:28:47.553,509.542,10.487
532,VCC-NET,VCC-C,44430,2020-04-30 05:53:31.079,2020-04-30 06:02:32.631,541.552,11.568
533,VCC-NET,VCC-A,44428,2020-04-30 07:17:38.627,2020-04-30 07:29:07.376,688.749,89.297
534,VCC-NET,VCC-B,44431,2020-04-30 07:19:55.210,2020-04-30 07:31:24.887,689.677,85.905
535,VCC-NET,VCC-C,44430,2020-04-30 07:27:50.859,2020-04-30 07:39:18.939,688.08,88.017
536,VCC-NET,VCC-A,44428,2020-04-30 08:54:37.042,2020-04-30 09:05:13.167,636.125,17.801
537,VCC-NET,VCC-B,44431,2020-04-30 08:56:57.105,2020-04-30 09:07:30.600,633.495,17.292
538,VCC-NET,VCC-C,44430,2020-04-30 09:05:05.857,2020-04-30 09:15:18.238,612.381,14.48
539,VCC-NET,VCC-A,44428,2020-04-30 12:10:33.868,2020-04-30 12:20:01.961,568.093,11.452
540,VCC-NET,VCC-B,44431,2020-04-30 12:12:51.957,2020-04-30 12:22:22.736,570.779,11.721
541,VCC-NET,VCC-C,44430,2020-04-30 12:20:33.424,2020-04-30 12:30:01.247,567.823,13.357
542,VCC-NET,VCC-A,44428,2020-04-30 13:46:36.795,2020-04-30 13:57:45.314,668.519,50.233
543,VCC-NET,VCC-B,44431,2020-04-30 13:48:54.354,2020-04-30 14:00:04.318,669.964,53.105
544,VCC-NET,VCC-C,44430,2020-04-30 13:56:26.639,2020-04-30 14:07:39.248,672.609,74.394
545,VCC-NET,VCC-A,44428,2020-04-30 15:23:00.222,2020-04-30 15:33:02.920,602.698,23.775
546,VCC-NET,VCC-B,44431,2020-04-30 15:25:19.543,2020-04-30 15:35:16.663,597.12,22.505
547,VCC-NET,VCC-C,44430,2020-04-30 15:32:57.056,2020-04-30 15:42:32.063,597.12,16.251
