Pass #,GS Name,SC Name,SC NORAD ID,Start Time (UTCG),Stop Time (UTCG),Duration (sec),Max El (deg)
512,VTGS,VCC-B,44431,2019-12-25 17:40:04.055,2019-12-25 17:50:30.164,626.109,37.837
513,UVAGS,VCC-B,44431,2019-12-25 17:40:17.382,2019-12-25 17:50:32.108,614.726,28.086
514,ODUGS,VCC-B,44431,2019-12-25 17:40:52.575,2019-12-25 17:51:01.967,609.392,25.713
515,WFF,VCC-B,44431,2019-12-25 17:40:56.075,2019-12-25 17:50:50.779,594.704,21.437
516,VTGS,VCC-C,44430,2019-12-25 18:31:47.460,2019-12-25 18:40:18.464,511.004,10.303
517,VTGS,VCC-A,44428,2019-12-26 08:39:56.040,2019-12-26 08:49:21.568,565.528,16.038
518,ODUGS,VCC-A,44428,2019-12-26 08:40:05.867,2019-12-26 08:50:12.233,606.366,24.946
519,UVAGS,VCC-A,44428,2019-12-26 08:40:14.927,2019-12-26 08:49:53.986,579.059,17.845
520,WFF,VCC-A,44428,2019-12-26 08:40:28.489,2019-12-26 08:50:31.386,602.897,24.246
521,VTGS,VCC-B,44431,2019-12-26 08:42:34.663,2019-12-26 08:52:06.540,571.877,17.074
522,ODUGS,VCC-B,44431,2019-12-26 08:42:45.908,2019-12-26 08:52:56.314,610.406,26.602
523,UVAGS,VCC-B,44431,2019-12-26 08:42:53.969,2019-12-26 08:52:38.633,584.664,18.968
524,WFF,VCC-B,44431,2019-12-26 08:43:07.190,2019-12-26 08:53:14.157,606.967,25.799
525,VTGS,VCC-C,44430,2019-12-26 09:32:28.573,2019-12-26 09:43:05.357,636.784,65.467
526,UVAGS,VCC-C,44430,2019-12-26 09:32:53.451,2019-12-26 09:43:34.080,640.629,71.87
527,ODUGS,VCC-C,44430,2019-12-26 09:33:02.033,2019-12-26 09:43:44.125,642.092,75.234
528,WFF,VCC-C,44430,2019-12-26 09:33:19.130,2019-12-26 09:44:00.012,640.882,80.767
529,VTGS,VCC-A,44428,2019-12-26 10:15:35.511,2019-12-26 10:26:08.786,633.275,42.594
530,UVAGS,VCC-A,44428,2019-12-26 10:16:02.387,2019-12-26 10:26:37.311,634.924,40.771
531,ODUGS,VCC-A,44428,2019-12-26 10:16:22.483,2019-12-26 10:26:43.874,621.391,28.676
532,WFF,VCC-A,44428,2019-12-26 10:16:40.975,2019-12-26 10:27:04.921,623.946,31.142
533,VTGS,VCC-B,44431,2019-12-26 10:18:19.636,2019-12-26 10:28:51.236,631.6,40.155
534,UVAGS,VCC-B,44431,2019-12-26 10:18:46.566,2019-12-26 10:29:19.803,633.237,38.576
535,ODUGS,VCC-B,44431,2019-12-26 10:19:07.372,2019-12-26 10:29:26.189,618.817,27.335
536,WFF,VCC-B,44431,2019-12-26 10:19:24.331,2019-12-26 10:29:46.022,621.691,29.704
537,VTGS,VCC-C,44430,2019-12-26 11:09:40.800,2019-12-26 11:19:18.346,577.546,16.626
538,UVAGS,VCC-C,44430,2019-12-26 11:10:07.094,2019-12-26 11:19:48.980,581.886,16.854
539,ODUGS,VCC-C,44430,2019-12-26 11:10:41.229,2019-12-26 11:19:52.933,551.704,12.75
540,WFF,VCC-C,44430,2019-12-26 11:10:50.403,2019-12-26 11:20:12.790,562.387,14.182
541,VTGS,VCC-A,44428,2019-12-26 11:53:41.000,2019-12-26 12:02:22.767,521.767,10.217
542,UVAGS,VCC-A,44428,2019-12-26 11:54:03.898,2019-12-26 12:02:56.724,532.826,10.833
543,UVAGS,VCC-B,44431,2019-12-26 11:56:50.198,2019-12-26 12:05:39.879,529.681,10.581
544,UVAGS,VCC-C,44430,2019-12-26 14:25:45.582,2019-12-26 14:34:41.507,535.925,11.179
545,WFF,VCC-C,44430,2019-12-26 14:26:17.821,2019-12-26 14:35:23.661,545.84,12.273
546,ODUGS,VCC-C,44430,2019-12-26 14:26:25.777,2019-12-26 14:35:08.943,523.166,10.159
547,VTGS,VCC-A,44428,2019-12-26 15:08:50.854,2019-12-26 15:18:15.141,564.287,14.389
548,UVAGS,VCC-A,44428,2019-12-26 15:08:55.966,2019-12-26 15:18:45.079,589.113,17.87
549,WFF,VCC-A,44428,2019-12-26 15:09:29.707,2019-12-26 15:19:29.254,599.547,20.587
550,ODUGS,VCC-A,44428,2019-12-26 15:09:32.200,2019-12-26 15:19:17.396,585.196,17.162
551,VTGS,VCC-B,44431,2019-12-26 15:11:33.353,2019-12-26 15:21:01.245,567.892,14.875
552,UVAGS,VCC-B,44431,2019-12-26 15:11:38.507,2019-12-26 15:21:30.690,592.183,18.495
553,WFF,VCC-B,44431,2019-12-26 15:12:10.790,2019-12-26 15:22:13.213,602.423,21.379
554,ODUGS,VCC-B,44431,2019-12-26 15:12:14.548,2019-12-26 15:22:03.199,588.651,17.814
555,VTGS,VCC-C,44430,2019-12-26 16:01:54.030,2019-12-26 16:12:18.157,624.127,33.108
556,UVAGS,VCC-C,44430,2019-12-26 16:02:01.117,2019-12-26 16:12:37.136,636.019,44.362
557,WFF,VCC-C,44430,2019-12-26 16:02:30.722,2019-12-26 16:13:09.959,639.237,57.597
558,ODUGS,VCC-C,44430,2019-12-26 16:02:34.728,2019-12-26 16:13:11.136,636.408,45.319
559,VTGS,VCC-A,44428,2019-12-26 16:45:04.289,2019-12-26 16:55:46.291,642.002,89.455
560,UVAGS,VCC-A,44428,2019-12-26 16:45:14.281,2019-12-26 16:55:55.998,641.717,64.265
561,ODUGS,VCC-A,44428,2019-12-26 16:45:47.969,2019-12-26 16:56:28.502,640.533,59.551
562,WFF,VCC-A,44428,2019-12-26 16:45:50.557,2019-12-26 16:56:24.651,634.094,46.904
563,VTGS,VCC-B,44431,2019-12-26 16:47:47.154,2019-12-26 16:58:28.887,641.733,83.853
564,UVAGS,VCC-B,44431,2019-12-26 16:47:57.381,2019-12-26 16:58:37.974,640.593,59.696
565,ODUGS,VCC-B,44431,2019-12-26 16:48:31.136,2019-12-26 16:59:10.307,639.171,55.169
566,WFF,VCC-B,44431,2019-12-26 16:48:32.515,2019-12-26 16:59:04.614,632.099,43.667
567,VTGS,VCC-C,44430,2019-12-26 17:38:28.069,2019-12-26 17:48:18.950,590.881,21.209
568,UVAGS,VCC-C,44430,2019-12-26 17:38:45.122,2019-12-26 17:48:14.080,568.958,16.239
569,ODUGS,VCC-C,44430,2019-12-26 17:39:22.668,2019-12-26 17:48:40.793,558.125,14.675
570,WFF,VCC-C,44430,2019-12-26 17:39:26.796,2019-12-26 17:48:22.236,535.44,12.305
571,ODUGS,VCC-A,44428,2019-12-27 07:48:37.219,2019-12-27 07:57:36.461,539.242,12.45
572,WFF,VCC-A,44428,2019-12-27 07:49:00.892,2019-12-27 07:57:56.484,535.592,12.266
573,ODUGS,VCC-B,44431,2019-12-27 07:51:14.820,2019-12-27 08:00:22.075,547.255,13.302
574,WFF,VCC-B,44431,2019-12-27 07:51:36.913,2019-12-27 08:00:40.431,543.518,13.086
575,VTGS,VCC-C,44430,2019-12-27 08:39:53.937,2019-12-27 08:50:05.918,611.981,29.332
576,ODUGS,VCC-C,44430,2019-12-27 08:40:15.944,2019-12-27 08:50:49.653,633.709,48.318
577,UVAGS,VCC-C,44430,2019-12-27 08:40:16.199,2019-12-27 08:50:35.970,619.771,32.451
578,WFF,VCC-C,44430,2019-12-27 08:40:34.032,2019-12-27 08:51:04.913,630.881,45.844
579,VTGS,VCC-A,44428,2019-12-27 09:23:16.311,2019-12-27 09:33:57.521,641.21,87.641
580,UVAGS,VCC-A,44428,2019-12-27 09:23:42.027,2019-12-27 09:34:26.003,643.976,81.502
581,ODUGS,VCC-A,44428,2019-12-27 09:23:54.291,2019-12-27 09:34:34.791,640.5,53.476
582,WFF,VCC-A,44428,2019-12-27 09:24:15.292,2019-12-27 09:34:55.590,640.298,57.945
583,VTGS,VCC-B,44431,2019-12-27 09:25:59.108,2019-12-27 09:36:40.251,641.143,82.097
584,UVAGS,VCC-B,44431,2019-12-27 09:26:24.969,2019-12-27 09:37:08.704,643.735,76.322
585,ODUGS,VCC-B,44431,2019-12-27 09:26:37.967,2019-12-27 09:37:17.258,639.291,50.044
586,WFF,VCC-B,44431,2019-12-27 09:26:57.191,2019-12-27 09:37:36.508,639.317,54.302
587,VTGS,VCC-C,44430,2019-12-27 10:16:19.300,2019-12-27 10:26:30.885,611.585,25.856
588,UVAGS,VCC-C,44430,2019-12-27 10:16:46.393,2019-12-27 10:27:00.050,613.657,25.497
589,ODUGS,VCC-C,44430,2019-12-27 10:17:13.180,2019-12-27 10:27:05.111,591.931,18.892
590,WFF,VCC-C,44430,2019-12-27 10:17:25.450,2019-12-27 10:27:23.221,597.771,20.661
591,VTGS,VCC-A,44428,2019-12-27 11:00:49.047,2019-12-27 11:10:10.839,561.792,14.124
592,UVAGS,VCC-A,44428,2019-12-27 11:01:14.589,2019-12-27 11:10:42.373,567.784,14.499
593,ODUGS,VCC-A,44428,2019-12-27 11:01:51.724,2019-12-27 11:10:46.141,534.417,10.992
594,WFF,VCC-A,44428,2019-12-27 11:02:03.916,2019-12-27 11:11:11.451,547.535,12.35
595,VTGS,VCC-B,44431,2019-12-27 11:03:35.238,2019-12-27 11:12:53.285,558.047,13.671
596,UVAGS,VCC-B,44431,2019-12-27 11:04:00.590,2019-12-27 11:13:25.017,564.427,14.072
597,ODUGS,VCC-B,44431,2019-12-27 11:04:38.318,2019-12-27 11:13:28.765,530.447,10.667
598,WFF,VCC-B,44431,2019-12-27 11:04:48.475,2019-12-27 11:13:52.589,544.114,12.018
599,VTGS,VCC-A,44428,2019-12-27 14:16:39.151,2019-12-27 14:25:23.146,523.995,10.372
600,UVAGS,VCC-A,44428,2019-12-27 14:16:44.102,2019-12-27 14:25:58.020,553.918,12.804
601,WFF,VCC-A,44428,2019-12-27 14:17:20.057,2019-12-27 14:26:44.758,564.701,14.271
602,ODUGS,VCC-A,44428,2019-12-27 14:17:22.890,2019-12-27 14:26:27.369,544.479,11.87
603,VTGS,VCC-B,44431,2019-12-27 14:19:21.974,2019-12-27 14:28:09.613,527.639,10.661
604,UVAGS,VCC-B,44431,2019-12-27 14:19:26.904,2019-12-27 14:28:44.069,557.165,13.164
605,WFF,VCC-B,44431,2019-12-27 14:20:00.981,2019-12-27 14:29:28.994,568.013,14.711
606,ODUGS,VCC-B,44431,2019-12-27 14:20:05.423,2019-12-27 14:29:13.764,548.341,12.249
607,VTGS,VCC-C,44430,2019-12-27 15:09:06.482,2019-12-27 15:19:01.170,594.688,20.119
608,UVAGS,VCC-C,44430,2019-12-27 15:09:12.245,2019-12-27 15:19:26.237,613.992,25.484
609,WFF,VCC-C,44430,2019-12-27 15:09:41.318,2019-12-27 15:20:03.318,622.0,30.583
610,ODUGS,VCC-C,44430,2019-12-27 15:09:46.896,2019-12-27 15:19:59.892,612.996,25.128
611,VTGS,VCC-A,44428,2019-12-27 15:52:52.733,2019-12-27 16:03:27.438,634.705,43.973
612,UVAGS,VCC-A,44428,2019-12-27 15:53:00.601,2019-12-27 16:03:43.584,642.983,60.903
613,ODUGS,VCC-A,44428,2019-12-27 15:53:34.042,2019-12-27 16:04:17.356,643.314,63.399
614,WFF,VCC-A,44428,2019-12-27 15:53:35.541,2019-12-27 16:04:18.902,643.361,80.778
615,VTGS,VCC-B,44431,2019-12-27 15:55:35.180,2019-12-27 16:06:11.278,636.098,46.77
616,UVAGS,VCC-B,44431,2019-12-27 15:55:43.216,2019-12-27 16:06:26.849,643.633,65.11
617,WFF,VCC-B,44431,2019-12-27 15:56:16.577,2019-12-27 16:06:59.945,643.368,86.105
618,ODUGS,VCC-B,44431,2019-12-27 15:56:16.640,2019-12-27 16:07:00.548,643.908,68.003
619,VTGS,VCC-C,44430,2019-12-27 16:45:23.629,2019-12-27 16:55:53.101,629.472,44.632
620,UVAGS,VCC-C,44430,2019-12-27 16:45:36.188,2019-12-27 16:55:56.670,620.482,32.57
621,ODUGS,VCC-C,44430,2019-12-27 16:46:10.949,2019-12-27 16:56:27.143,616.194,29.849
622,WFF,VCC-C,44430,2019-12-27 16:46:11.335,2019-12-27 16:56:14.671,603.336,24.703
623,VTGS,VCC-A,44428,2019-12-27 17:29:41.090,2019-12-27 17:39:04.162,563.072,15.573
624,UVAGS,VCC-A,44428,2019-12-27 17:30:01.094,2019-12-27 17:38:54.646,533.552,11.854
625,ODUGS,VCC-A,44428,2019-12-27 17:30:40.760,2019-12-27 17:39:18.863,518.103,10.533
626,VTGS,VCC-B,44431,2019-12-27 17:32:26.258,2019-12-27 17:41:42.304,556.046,14.612
627,UVAGS,VCC-B,44431,2019-12-27 17:32:46.968,2019-12-27 17:41:31.744,524.776,11.079
628,VTGS,VCC-C,44430,2019-12-28 07:47:40.166,2019-12-28 07:56:53.279,553.113,14.476
629,ODUGS,VCC-C,44430,2019-12-28 07:47:47.665,2019-12-28 07:57:45.428,597.763,22.537
630,UVAGS,VCC-C,44430,2019-12-28 07:47:58.343,2019-12-28 07:57:26.219,567.876,16.16
631,WFF,VCC-C,44430,2019-12-28 07:48:06.364,2019-12-28 07:58:00.387,594.023,21.919
632,VTGS,VCC-A,44428,2019-12-28 08:31:11.660,2019-12-28 08:41:40.331,628.671,42.02
633,UVAGS,VCC-A,44428,2019-12-28 08:31:35.295,2019-12-28 08:42:09.626,634.331,46.533
634,ODUGS,VCC-A,44428,2019-12-28 08:31:39.275,2019-12-28 08:42:21.453,642.178,71.696
635,WFF,VCC-A,44428,2019-12-28 08:32:02.309,2019-12-28 08:42:42.410,640.101,67.467
636,VTGS,VCC-B,44431,2019-12-28 08:33:52.888,2019-12-28 08:44:23.618,630.73,45.18
637,UVAGS,VCC-B,44431,2019-12-28 08:34:16.756,2019-12-28 08:44:52.793,636.037,50.027
638,ODUGS,VCC-B,44431,2019-12-28 08:34:21.525,2019-12-28 08:45:04.297,642.772,77.121
639,WFF,VCC-B,44431,2019-12-28 08:34:42.503,2019-12-28 08:45:23.332,640.829,72.474
640,VTGS,VCC-C,44430,2019-12-28 09:23:08.080,2019-12-28 09:33:41.834,633.754,46.682
641,UVAGS,VCC-C,44430,2019-12-28 09:23:34.837,2019-12-28 09:34:10.287,635.45,44.421
642,ODUGS,VCC-C,44430,2019-12-28 09:23:53.852,2019-12-28 09:34:17.106,623.254,30.831
643,WFF,VCC-C,44430,2019-12-28 09:24:08.451,2019-12-28 09:34:33.806,625.355,33.519
644,VTGS,VCC-A,44428,2019-12-28 10:08:02.598,2019-12-28 10:18:01.195,598.597,20.866
645,UVAGS,VCC-A,44428,2019-12-28 10:08:29.485,2019-12-28 10:18:30.962,601.477,20.847
646,ODUGS,VCC-A,44428,2019-12-28 10:08:59.737,2019-12-28 10:18:35.460,575.723,15.669
647,WFF,VCC-A,44428,2019-12-28 10:09:16.210,2019-12-28 10:18:59.828,583.618,17.228
648,VTGS,VCC-B,44431,2019-12-28 10:10:48.012,2019-12-28 10:20:43.416,595.404,20.057
649,UVAGS,VCC-B,44431,2019-12-28 10:11:14.823,2019-12-28 10:21:13.311,598.488,20.088
650,ODUGS,VCC-B,44431,2019-12-28 10:11:45.740,2019-12-28 10:21:17.711,571.971,15.124
651,WFF,VCC-B,44431,2019-12-28 10:11:59.904,2019-12-28 10:21:40.245,580.341,16.662
652,VTGS,VCC-C,44430,2019-12-28 11:01:06.798,2019-12-28 11:09:52.172,525.374,10.59
653,UVAGS,VCC-C,44430,2019-12-28 11:01:30.137,2019-12-28 11:10:25.740,535.603,11.174
654,WFF,VCC-A,44428,2019-12-28 13:25:06.199,2019-12-28 13:33:54.531,528.332,10.605
655,UVAGS,VCC-B,44431,2019-12-28 13:27:10.189,2019-12-28 13:35:53.008,522.819,10.041
656,WFF,VCC-B,44431,2019-12-28 13:27:47.163,2019-12-28 13:36:38.645,531.482,10.865
657,VTGS,VCC-C,44430,2019-12-28 14:16:17.200,2019-12-28 14:25:33.413,556.213,13.573
658,UVAGS,VCC-C,44430,2019-12-28 14:16:22.194,2019-12-28 14:26:04.149,581.955,16.84
659,WFF,VCC-C,44430,2019-12-28 14:16:51.766,2019-12-28 14:26:44.246,592.48,19.282
660,ODUGS,VCC-C,44430,2019-12-28 14:16:58.749,2019-12-28 14:26:36.095,577.346,16.095
661,VTGS,VCC-A,44428,2019-12-28 15:00:43.146,2019-12-28 15:10:54.864,611.718,25.097
662,UVAGS,VCC-A,44428,2019-12-28 15:00:49.489,2019-12-28 15:11:17.105,627.616,32.441
663,ODUGS,VCC-A,44428,2019-12-28 15:01:23.554,2019-12-28 15:11:51.095,627.541,32.48
664,WFF,VCC-A,44428,2019-12-28 15:01:24.335,2019-12-28 15:11:58.064,633.729,40.314
665,VTGS,VCC-B,44431,2019-12-28 15:03:25.394,2019-12-28 15:13:39.738,614.344,26.24
666,UVAGS,VCC-B,44431,2019-12-28 15:03:31.857,2019-12-28 15:14:01.432,629.575,34.092
667,WFF,VCC-B,44431,2019-12-28 15:04:04.687,2019-12-28 15:14:39.907,635.22,42.657
668,ODUGS,VCC-B,44431,2019-12-28 15:04:05.826,2019-12-28 15:14:35.451,629.625,34.241
669,VTGS,VCC-C,44430,2019-12-28 15:52:27.200,2019-12-28 16:03:07.214,640.014,81.54
670,UVAGS,VCC-C,44430,2019-12-28 15:52:36.827,2019-12-28 16:03:17.898,641.071,72.116
671,WFF,VCC-C,44430,2019-12-28 15:53:08.327,2019-12-28 16:03:43.094,634.767,52.709
672,ODUGS,VCC-C,44430,2019-12-28 15:53:10.408,2019-12-28 16:03:50.630,640.222,67.186
673,VTGS,VCC-A,44428,2019-12-28 16:37:09.526,2019-12-28 16:47:26.603,617.077,31.046
674,UVAGS,VCC-A,44428,2019-12-28 16:37:23.926,2019-12-28 16:47:26.451,602.525,23.413
675,ODUGS,VCC-A,44428,2019-12-28 16:37:59.750,2019-12-28 16:47:55.410,595.66,21.379
676,WFF,VCC-A,44428,2019-12-28 16:38:07.422,2019-12-28 16:47:45.924,578.502,17.91
677,VTGS,VCC-B,44431,2019-12-28 16:39:53.265,2019-12-28 16:50:06.874,613.609,29.062
678,UVAGS,VCC-B,44431,2019-12-28 16:40:08.068,2019-12-28 16:50:05.974,597.906,22.012
679,ODUGS,VCC-B,44431,2019-12-28 16:40:44.135,2019-12-28 16:50:34.599,590.464,20.077
680,WFF,VCC-B,44431,2019-12-28 16:40:50.031,2019-12-28 16:50:22.499,572.468,16.848
681,ODUGS,VCC-C,44430,2019-12-29 06:55:43.162,2019-12-29 07:04:24.846,521.684,10.952
682,WFF,VCC-C,44430,2019-12-29 06:56:02.141,2019-12-29 07:04:39.845,517.704,10.781
683,VTGS,VCC-A,44428,2019-12-29 07:39:24.830,2019-12-29 07:49:13.461,588.631,20.451
684,ODUGS,VCC-A,44428,2019-12-29 07:39:39.964,2019-12-29 07:50:00.914,620.95,32.202
685,UVAGS,VCC-A,44428,2019-12-29 07:39:45.259,2019-12-29 07:49:44.742,599.483,22.648
686,WFF,VCC-A,44428,2019-12-29 07:40:04.666,2019-12-29 07:50:22.438,617.772,31.094
687,VTGS,VCC-B,44431,2019-12-29 07:42:04.112,2019-12-29 07:51:57.717,593.605,21.764
688,ODUGS,VCC-B,44431,2019-12-29 07:42:20.516,2019-12-29 07:52:44.442,623.926,34.47
689,UVAGS,VCC-B,44431,2019-12-29 07:42:24.892,2019-12-29 07:52:28.748,603.856,24.087
690,WFF,VCC-B,44431,2019-12-29 07:42:42.857,2019-12-29 07:53:03.632,620.775,33.179
691,VTGS,VCC-C,44430,2019-12-29 08:30:09.670,2019-12-29 08:40:48.721,639.051,82.221
692,UVAGS,VCC-C,44430,2019-12-29 08:30:35.098,2019-12-29 08:41:17.257,642.159,88.785
693,ODUGS,VCC-C,44430,2019-12-29 08:30:46.037,2019-12-29 08:41:26.477,640.44,60.347
694,WFF,VCC-C,44430,2019-12-29 08:31:02.291,2019-12-29 08:41:42.116,639.825,65.388
695,VTGS,VCC-A,44428,2019-12-29 09:15:24.963,2019-12-29 09:25:51.400,626.437,34.252
696,UVAGS,VCC-A,44428,2019-12-29 09:15:52.030,2019-12-29 09:26:20.117,628.087,33.224
697,ODUGS,VCC-A,44428,2019-12-29 09:16:14.856,2019-12-29 09:26:26.027,611.171,23.992
698,WFF,VCC-A,44428,2019-12-29 09:16:34.919,2019-12-29 09:26:49.832,614.913,26.078
699,VTGS,VCC-B,44431,2019-12-29 09:18:09.327,2019-12-29 09:28:33.600,624.273,32.51
700,UVAGS,VCC-B,44431,2019-12-29 09:18:36.417,2019-12-29 09:29:02.383,625.966,31.633
701,ODUGS,VCC-B,44431,2019-12-29 09:18:59.940,2019-12-29 09:29:08.137,608.197,22.972
702,WFF,VCC-B,44431,2019-12-29 09:19:17.401,2019-12-29 09:29:29.706,612.305,24.999
703,VTGS,VCC-C,44430,2019-12-29 10:07:33.308,2019-12-29 10:16:59.711,566.403,14.913
704,UVAGS,VCC-C,44430,2019-12-29 10:07:59.150,2019-12-29 10:17:30.887,571.737,15.238
705,ODUGS,VCC-C,44430,2019-12-29 10:08:35.237,2019-12-29 10:17:34.658,539.421,11.539
706,WFF,VCC-C,44430,2019-12-29 10:08:42.913,2019-12-29 10:17:54.579,551.666,12.924
707,UVAGS,VCC-C,44430,2019-12-29 13:23:28.492,2019-12-29 13:32:34.126,545.634,12.098
708,WFF,VCC-C,44430,2019-12-29 13:23:59.617,2019-12-29 13:33:15.687,556.07,13.403
709,ODUGS,VCC-C,44430,2019-12-29 13:24:07.792,2019-12-29 13:33:02.777,534.985,11.133
710,VTGS,VCC-A,44428,2019-12-29 14:08:33.235,2019-12-29 14:18:10.940,577.705,16.396
711,UVAGS,VCC-A,44428,2019-12-29 14:08:38.563,2019-12-29 14:18:38.940,600.377,20.477
712,ODUGS,VCC-A,44428,2019-12-29 14:09:14.088,2019-12-29 14:19:11.934,597.846,19.881
713,WFF,VCC-A,44428,2019-12-29 14:09:14.414,2019-12-29 14:19:24.513,610.099,23.954
714,VTGS,VCC-B,44431,2019-12-29 14:11:15.488,2019-12-29 14:20:56.605,581.117,16.986
715,UVAGS,VCC-B,44431,2019-12-29 14:11:20.883,2019-12-29 14:21:24.094,603.211,21.254
716,WFF,VCC-B,44431,2019-12-29 14:11:54.247,2019-12-29 14:22:06.904,612.657,24.957
717,ODUGS,VCC-B,44431,2019-12-29 14:11:56.237,2019-12-29 14:21:57.239,601.002,20.692
718,VTGS,VCC-C,44430,2019-12-29 14:59:34.926,2019-12-29 15:10:04.600,629.674,39.249
719,UVAGS,VCC-C,44430,2019-12-29 14:59:42.485,2019-12-29 15:10:21.812,639.327,53.784
720,WFF,VCC-C,44430,2019-12-29 15:00:11.955,2019-12-29 15:10:52.731,640.776,71.103
721,ODUGS,VCC-C,44430,2019-12-29 15:00:15.958,2019-12-29 15:10:55.676,639.718,55.612
722,VTGS,VCC-A,44428,2019-12-29 15:44:48.398,2019-12-29 15:55:27.882,639.484,68.322
723,UVAGS,VCC-A,44428,2019-12-29 15:44:59.334,2019-12-29 15:55:35.167,635.833,48.32
724,ODUGS,VCC-A,44428,2019-12-29 15:45:33.356,2019-12-29 15:56:06.956,633.6,44.441
725,WFF,VCC-A,44428,2019-12-29 15:45:39.129,2019-12-29 15:56:03.742,624.613,35.683
726,VTGS,VCC-B,44431,2019-12-29 15:47:31.288,2019-12-29 15:58:09.756,638.468,63.379
727,UVAGS,VCC-B,44431,2019-12-29 15:47:42.486,2019-12-29 15:58:16.407,633.921,44.962
728,ODUGS,VCC-B,44431,2019-12-29 15:48:16.614,2019-12-29 15:58:47.991,631.377,41.315
729,WFF,VCC-B,44431,2019-12-29 15:48:20.133,2019-12-29 15:58:41.871,621.738,33.389
730,VTGS,VCC-C,44430,2019-12-29 16:36:15.746,2019-12-29 16:45:48.710,572.964,17.416
731,UVAGS,VCC-C,44430,2019-12-29 16:36:34.581,2019-12-29 16:45:40.999,546.418,13.308
732,ODUGS,VCC-C,44430,2019-12-29 16:37:13.368,2019-12-29 16:46:06.202,532.834,11.911
733,ODUGS,VCC-A,44428,2019-12-30 06:48:00.311,2019-12-30 06:57:28.646,568.335,16.02
734,VTGS,VCC-A,44428,2019-12-30 06:48:02.085,2019-12-30 06:56:30.052,507.967,10.042
735,UVAGS,VCC-A,44428,2019-12-30 06:48:17.313,2019-12-30 06:57:05.435,528.122,11.415
736,WFF,VCC-A,44428,2019-12-30 06:48:26.379,2019-12-30 06:57:51.162,564.783,15.738
737,VTGS,VCC-B,44431,2019-12-30 06:50:38.594,2019-12-30 06:59:16.141,517.547,10.78
738,ODUGS,VCC-B,44431,2019-12-30 06:50:38.687,2019-12-30 07:00:13.384,574.697,17.061
739,UVAGS,VCC-B,44431,2019-12-30 06:50:54.436,2019-12-30 06:59:51.002,536.566,12.199
740,WFF,VCC-B,44431,2019-12-30 06:51:02.068,2019-12-30 07:00:33.110,571.042,16.725
741,VTGS,VCC-C,44430,2019-12-30 07:37:26.723,2019-12-30 07:47:48.567,621.844,36.226
742,UVAGS,VCC-C,44430,2019-12-30 07:37:49.840,2019-12-30 07:48:18.115,628.275,40.114
743,ODUGS,VCC-C,44430,2019-12-30 07:37:52.166,2019-12-30 07:48:30.636,638.47,61.307
744,WFF,VCC-C,44430,2019-12-30 07:38:09.534,2019-12-30 07:48:45.545,636.011,57.699
745,VTGS,VCC-A,44428,2019-12-30 08:22:58.703,2019-12-30 08:33:39.164,640.461,67.463
746,UVAGS,VCC-A,44428,2019-12-30 08:23:24.935,2019-12-30 08:34:07.566,642.631,62.984
747,ODUGS,VCC-A,44428,2019-12-30 08:23:40.029,2019-12-30 08:34:15.486,635.457,41.823
748,WFF,VCC-A,44428,2019-12-30 08:24:03.044,2019-12-30 08:34:39.153,636.109,45.348
749,VTGS,VCC-B,44431,2019-12-30 08:25:41.790,2019-12-30 08:36:21.550,639.76,62.942
750,UVAGS,VCC-B,44431,2019-12-30 08:26:08.141,2019-12-30 08:36:49.945,641.804,58.936
751,ODUGS,VCC-B,44431,2019-12-30 08:26:23.950,2019-12-30 08:36:57.658,633.708,39.421
752,WFF,VCC-B,44431,2019-12-30 08:26:44.035,2019-12-30 08:37:18.656,634.621,42.786
753,VTGS,VCC-C,44430,2019-12-30 09:14:05.969,2019-12-30 09:24:08.903,602.934,22.592
754,UVAGS,VCC-C,44430,2019-12-30 09:14:32.965,2019-12-30 09:24:38.398,605.433,22.456
755,ODUGS,VCC-C,44430,2019-12-30 09:15:01.859,2019-12-30 09:24:43.076,581.217,16.792
756,WFF,VCC-C,44430,2019-12-30 09:15:12.848,2019-12-30 09:25:01.145,588.297,18.433
757,VTGS,VCC-A,44428,2019-12-30 10:00:44.065,2019-12-30 10:09:51.566,547.501,12.498
758,UVAGS,VCC-A,44428,2019-12-30 10:01:08.826,2019-12-30 10:10:23.888,555.062,12.967
759,WFF,VCC-A,44428,2019-12-30 10:02:01.629,2019-12-30 10:10:56.170,534.541,11.142
760,VTGS,VCC-B,44431,2019-12-30 10:03:30.246,2019-12-30 10:12:33.924,543.678,12.121
761,UVAGS,VCC-B,44431,2019-12-30 10:03:54.770,2019-12-30 10:13:06.465,551.695,12.612
762,WFF,VCC-B,44431,2019-12-30 10:04:44.908,2019-12-30 10:13:36.137,531.229,10.867
763,WFF,VCC-C,44430,2019-12-30 12:31:02.264,2019-12-30 12:39:41.463,519.199,10.006
764,VTGS,VCC-A,44428,2019-12-30 13:16:20.656,2019-12-30 13:25:18.589,537.933,11.557
765,UVAGS,VCC-A,44428,2019-12-30 13:16:25.567,2019-12-30 13:25:51.812,566.245,14.283
766,ODUGS,VCC-A,44428,2019-12-30 13:17:03.369,2019-12-30 13:26:22.390,559.021,13.421
767,WFF,VCC-A,44428,2019-12-30 13:17:03.496,2019-12-30 13:26:40.757,577.261,16.106
