Pass #,GS Name,SC Name,SC NORAD ID,Start Time (UTCG),Stop Time (UTCG),Duration (sec),Max El (deg)
508,UVAGS,VCC-B,44431,2019-12-13 20:03:37.991,2019-12-13 20:13:16.099,578.108,15.729
509,ODUGS,VCC-B,44431,2019-12-13 20:04:15.089,2019-12-13 20:13:47.517,572.428,14.925
510,VTGS,VCC-C,44430,2019-12-13 21:01:59.541,2019-12-13 21:12:20.734,621.193,29.907
511,UVAGS,VCC-C,44430,2019-12-13 21:02:06.354,2019-12-13 21:12:40.880,634.526,39.489
512,ODUGS,VCC-C,44430,2019-12-13 21:02:40.105,2019-12-13 21:13:14.912,634.807,40.035
513,VTGS,VCC-A,44428,2019-12-13 21:36:53.679,2019-12-13 21:47:36.098,642.419,64.186
514,UVAGS,VCC-A,44428,2019-12-13 21:37:02.592,2019-12-13 21:47:48.895,646.303,88.837
515,ODUGS,VCC-A,44428,2019-12-13 21:37:36.058,2019-12-13 21:48:22.131,646.073,86.504
516,VTGS,VCC-B,44431,2019-12-13 21:39:46.320,2019-12-13 21:50:29.469,643.149,69.065
517,UVAGS,VCC-B,44431,2019-12-13 21:39:55.441,2019-12-13 21:50:41.632,646.191,85.318
518,ODUGS,VCC-B,44431,2019-12-13 21:40:28.940,2019-12-13 21:51:14.742,645.802,80.532
519,VTGS,VCC-C,44430,2019-12-13 22:38:30.360,2019-12-13 22:48:32.772,602.412,24.293
520,UVAGS,VCC-C,44430,2019-12-13 22:38:46.370,2019-12-13 22:48:29.677,583.307,18.558
521,ODUGS,VCC-C,44430,2019-12-13 22:39:23.220,2019-12-13 22:48:57.263,574.043,16.851
522,VTGS,VCC-A,44428,2019-12-13 23:14:00.493,2019-12-13 23:22:38.613,518.12,10.694
523,VTGS,VCC-C,44430,2019-12-14 13:40:12.530,2019-12-14 13:50:17.319,604.789,25.726
524,ODUGS,VCC-C,44430,2019-12-14 13:40:32.164,2019-12-14 13:51:02.287,630.123,41.592
525,UVAGS,VCC-C,44430,2019-12-14 13:40:34.172,2019-12-14 13:50:47.775,613.603,28.456
526,VTGS,VCC-A,44428,2019-12-14 14:15:12.983,2019-12-14 14:25:51.895,638.912,64.815
527,UVAGS,VCC-A,44428,2019-12-14 14:15:37.829,2019-12-14 14:26:20.665,642.836,71.162
528,ODUGS,VCC-A,44428,2019-12-14 14:15:46.289,2019-12-14 14:26:30.762,644.473,76.147
529,VTGS,VCC-B,44431,2019-12-14 14:18:06.143,2019-12-14 14:28:46.118,639.975,70.184
530,UVAGS,VCC-B,44431,2019-12-14 14:18:31.184,2019-12-14 14:29:14.815,643.631,76.712
531,ODUGS,VCC-B,44431,2019-12-14 14:18:40.449,2019-12-14 14:29:24.626,644.177,70.704
532,VTGS,VCC-C,44430,2019-12-14 15:16:28.925,2019-12-14 15:26:46.552,617.627,28.466
533,UVAGS,VCC-C,44430,2019-12-14 15:16:56.024,2019-12-14 15:27:15.550,619.526,27.918
534,ODUGS,VCC-C,44430,2019-12-14 15:17:21.388,2019-12-14 15:27:20.914,599.526,20.532
535,VTGS,VCC-A,44428,2019-12-14 15:52:27.558,2019-12-14 16:02:08.422,580.864,16.841
536,UVAGS,VCC-A,44428,2019-12-14 15:52:53.874,2019-12-14 16:02:39.065,585.191,17.066
537,ODUGS,VCC-A,44428,2019-12-14 15:53:27.854,2019-12-14 16:02:43.114,555.26,12.925
538,VTGS,VCC-B,44431,2019-12-14 15:55:24.834,2019-12-14 16:05:02.095,577.261,16.225
539,UVAGS,VCC-B,44431,2019-12-14 15:55:51.011,2019-12-14 16:05:32.919,581.908,16.486
540,ODUGS,VCC-B,44431,2019-12-14 15:56:25.656,2019-12-14 16:05:36.907,551.251,12.494
541,UVAGS,VCC-A,44428,2019-12-14 19:08:38.810,2019-12-14 19:17:38.086,539.276,11.281
542,ODUGS,VCC-A,44428,2019-12-14 19:09:19.009,2019-12-14 19:18:05.557,526.548,10.255
543,UVAGS,VCC-B,44431,2019-12-14 19:11:33.269,2019-12-14 19:20:36.073,542.804,11.589
544,ODUGS,VCC-B,44431,2019-12-14 19:12:13.155,2019-12-14 19:21:03.976,530.821,10.582
545,VTGS,VCC-C,44430,2019-12-14 20:09:23.322,2019-12-14 20:19:13.226,589.904,18.702
546,UVAGS,VCC-C,44430,2019-12-14 20:09:28.928,2019-12-14 20:19:39.353,610.425,23.541
547,ODUGS,VCC-C,44430,2019-12-14 20:10:03.865,2019-12-14 20:20:12.821,608.956,23.084
548,VTGS,VCC-A,44428,2019-12-14 20:44:50.706,2019-12-14 20:55:17.994,627.288,33.191
549,UVAGS,VCC-A,44428,2019-12-14 20:44:57.813,2019-12-14 20:55:37.011,639.198,44.379
550,ODUGS,VCC-A,44428,2019-12-14 20:45:31.448,2019-12-14 20:56:11.038,639.59,45.318
551,VTGS,VCC-B,44431,2019-12-14 20:47:44.582,2019-12-14 20:58:14.168,629.586,35.115
552,UVAGS,VCC-B,44431,2019-12-14 20:47:51.844,2019-12-14 20:58:32.591,640.747,47.298
553,ODUGS,VCC-B,44431,2019-12-14 20:48:25.424,2019-12-14 20:59:06.585,641.161,48.494
554,VTGS,VCC-C,44430,2019-12-14 21:45:39.388,2019-12-14 21:56:14.229,634.841,51.99
555,UVAGS,VCC-C,44430,2019-12-14 21:45:51.321,2019-12-14 21:56:19.163,627.842,37.434
556,ODUGS,VCC-C,44430,2019-12-14 21:46:25.781,2019-12-14 21:56:50.146,624.365,34.343
557,VTGS,VCC-A,44428,2019-12-14 22:21:27.732,2019-12-14 22:31:22.388,594.656,21.491
558,UVAGS,VCC-A,44428,2019-12-14 22:21:44.700,2019-12-14 22:31:17.635,572.935,16.473
559,ODUGS,VCC-A,44428,2019-12-14 22:22:22.223,2019-12-14 22:31:44.417,562.194,14.897
560,VTGS,VCC-B,44431,2019-12-14 22:24:23.937,2019-12-14 22:34:13.206,589.269,20.113
561,UVAGS,VCC-B,44431,2019-12-14 22:24:41.469,2019-12-14 22:34:07.525,566.056,15.423
562,ODUGS,VCC-B,44431,2019-12-14 22:25:19.382,2019-12-14 22:34:33.829,554.447,13.909
563,VTGS,VCC-C,44430,2019-12-15 12:48:14.553,2019-12-15 12:57:12.966,538.413,12.746
564,ODUGS,VCC-C,44430,2019-12-15 12:48:18.926,2019-12-15 12:58:07.220,588.294,19.926
565,UVAGS,VCC-C,44430,2019-12-15 12:48:31.755,2019-12-15 12:57:46.704,554.949,14.302
566,VTGS,VCC-A,44428,2019-12-15 13:23:23.437,2019-12-15 13:33:38.042,614.605,29.711
567,ODUGS,VCC-A,44428,2019-12-15 13:23:45.595,2019-12-15 13:34:21.726,636.131,48.914
568,UVAGS,VCC-A,44428,2019-12-15 13:23:45.736,2019-12-15 13:34:08.096,622.36,32.864
569,VTGS,VCC-B,44431,2019-12-15 13:26:16.401,2019-12-15 13:36:34.681,618.28,31.914
570,UVAGS,VCC-B,44431,2019-12-15 13:26:39.002,2019-12-15 13:37:04.558,625.556,35.311
571,ODUGS,VCC-B,44431,2019-12-15 13:26:39.760,2019-12-15 13:37:17.770,638.01,53.058
572,VTGS,VCC-C,44430,2019-12-15 14:23:31.460,2019-12-15 14:34:08.282,636.822,53.063
573,UVAGS,VCC-C,44430,2019-12-15 14:23:58.036,2019-12-15 14:34:36.717,638.681,50.122
574,ODUGS,VCC-C,44430,2019-12-15 14:24:15.639,2019-12-15 14:34:43.920,628.281,34.223
575,VTGS,VCC-A,44428,2019-12-15 14:59:52.381,2019-12-15 15:10:06.148,613.767,25.852
576,UVAGS,VCC-A,44428,2019-12-15 15:00:19.470,2019-12-15 15:10:35.363,615.893,25.504
577,ODUGS,VCC-A,44428,2019-12-15 15:00:46.309,2019-12-15 15:10:40.467,594.158,18.926
578,VTGS,VCC-B,44431,2019-12-15 15:02:50.370,2019-12-15 15:13:01.328,610.958,24.659
579,UVAGS,VCC-B,44431,2019-12-15 15:03:17.432,2019-12-15 15:13:30.655,613.223,24.396
580,ODUGS,VCC-B,44431,2019-12-15 15:03:44.993,2019-12-15 15:13:35.627,590.634,18.166
581,VTGS,VCC-C,44430,2019-12-15 16:01:25.296,2019-12-15 16:10:19.162,533.866,11.241
582,UVAGS,VCC-C,44430,2019-12-15 16:01:49.179,2019-12-15 16:10:52.278,543.099,11.787
583,VTGS,VCC-C,44430,2019-12-15 19:16:44.813,2019-12-15 19:25:55.531,550.718,12.826
584,UVAGS,VCC-C,44430,2019-12-15 19:16:49.777,2019-12-15 19:26:27.176,577.399,15.881
585,ODUGS,VCC-C,44430,2019-12-15 19:17:26.751,2019-12-15 19:26:58.687,571.936,15.091
586,VTGS,VCC-A,44428,2019-12-15 19:52:48.456,2019-12-15 20:02:47.187,598.731,20.452
587,UVAGS,VCC-A,44428,2019-12-15 19:52:54.288,2019-12-15 20:03:12.125,617.837,25.897
588,ODUGS,VCC-A,44428,2019-12-15 19:53:28.929,2019-12-15 20:03:45.831,616.902,25.551
589,VTGS,VCC-B,44431,2019-12-15 19:55:43.885,2019-12-15 20:05:46.058,602.173,21.352
590,UVAGS,VCC-B,44431,2019-12-15 19:55:49.821,2019-12-15 20:06:10.424,620.603,27.134
591,ODUGS,VCC-B,44431,2019-12-15 19:56:24.324,2019-12-15 20:06:44.217,619.893,26.853
592,VTGS,VCC-C,44430,2019-12-15 20:52:55.347,2019-12-15 21:03:36.511,641.164,71.404
593,UVAGS,VCC-C,44430,2019-12-15 20:53:04.565,2019-12-15 21:03:48.371,643.806,82.558
594,ODUGS,VCC-C,44430,2019-12-15 20:53:38.068,2019-12-15 21:04:21.392,643.324,77.672
595,VTGS,VCC-A,44428,2019-12-15 21:29:09.088,2019-12-15 21:39:41.426,632.338,44.201
596,UVAGS,VCC-A,44428,2019-12-15 21:29:21.699,2019-12-15 21:39:44.870,623.171,32.356
597,ODUGS,VCC-A,44428,2019-12-15 21:29:56.512,2019-12-15 21:40:15.321,618.809,29.659
598,VTGS,VCC-B,44431,2019-12-15 21:32:05.799,2019-12-15 21:42:35.868,630.069,40.907
599,UVAGS,VCC-B,44431,2019-12-15 21:32:18.761,2019-12-15 21:42:38.570,619.809,30.17
600,ODUGS,VCC-B,44431,2019-12-15 21:32:53.763,2019-12-15 21:43:08.731,614.968,27.641
601,VTGS,VCC-A,44428,2019-12-16 12:31:53.700,2019-12-16 12:41:11.886,558.186,14.947
602,ODUGS,VCC-A,44428,2019-12-16 12:32:01.858,2019-12-16 12:42:03.629,601.771,23.239
603,UVAGS,VCC-A,44428,2019-12-16 12:32:12.076,2019-12-16 12:41:44.705,572.629,16.668
604,VTGS,VCC-B,44431,2019-12-16 12:34:45.967,2019-12-16 12:44:11.667,565.7,16.016
605,ODUGS,VCC-B,44431,2019-12-16 12:34:55.730,2019-12-16 12:45:02.382,606.652,24.908
606,UVAGS,VCC-B,44431,2019-12-16 12:35:04.826,2019-12-16 12:44:44.115,579.289,17.823
607,VTGS,VCC-C,44430,2019-12-16 13:30:46.942,2019-12-16 13:41:25.429,638.487,71.833
608,UVAGS,VCC-C,44430,2019-12-16 13:31:12.036,2019-12-16 13:41:54.087,642.051,78.424
609,ODUGS,VCC-C,44430,2019-12-16 13:31:21.552,2019-12-16 13:42:03.802,642.25,68.996
610,VTGS,VCC-A,44428,2019-12-16 14:07:27.030,2019-12-16 14:18:02.539,635.509,45.654
611,UVAGS,VCC-A,44428,2019-12-16 14:07:53.816,2019-12-16 14:18:31.042,637.226,43.522
612,ODUGS,VCC-A,44428,2019-12-16 14:08:13.111,2019-12-16 14:18:37.820,624.709,30.35
613,VTGS,VCC-B,44431,2019-12-16 14:10:25.547,2019-12-16 14:20:59.544,633.997,42.74
614,UVAGS,VCC-B,44431,2019-12-16 14:10:52.409,2019-12-16 14:21:28.087,635.678,40.91
615,ODUGS,VCC-B,44431,2019-12-16 14:11:12.465,2019-12-16 14:21:34.672,622.207,28.776
616,VTGS,VCC-C,44430,2019-12-16 15:08:04.255,2019-12-16 15:17:38.355,574.1,15.956
617,UVAGS,VCC-C,44430,2019-12-16 15:08:30.376,2019-12-16 15:18:09.215,578.839,16.225
618,ODUGS,VCC-C,44430,2019-12-16 15:09:05.260,2019-12-16 15:18:13.119,547.859,12.287
619,VTGS,VCC-A,44428,2019-12-16 15:45:29.749,2019-12-16 15:54:16.615,526.866,10.569
620,UVAGS,VCC-A,44428,2019-12-16 15:45:52.980,2019-12-16 15:54:50.307,537.327,11.164
621,VTGS,VCC-B,44431,2019-12-16 15:48:31.183,2019-12-16 15:57:14.186,523.003,10.263
622,UVAGS,VCC-B,44431,2019-12-16 15:48:54.096,2019-12-16 15:57:48.147,534.051,10.881
623,UVAGS,VCC-C,44430,2019-12-16 18:24:06.458,2019-12-16 18:33:07.680,541.222,11.581
624,ODUGS,VCC-C,44430,2019-12-16 18:24:46.275,2019-12-16 18:33:35.647,529.372,10.581
625,VTGS,VCC-A,44428,2019-12-16 19:00:44.699,2019-12-16 19:10:06.206,561.507,13.926
626,UVAGS,VCC-A,44428,2019-12-16 19:00:49.778,2019-12-16 19:10:36.673,586.895,17.268
627,ODUGS,VCC-A,44428,2019-12-16 19:01:26.242,2019-12-16 19:11:08.767,582.525,16.531
628,VTGS,VCC-B,44431,2019-12-16 19:03:41.989,2019-12-16 19:13:07.609,565.62,14.434
629,UVAGS,VCC-B,44431,2019-12-16 19:03:47.124,2019-12-16 19:13:37.546,590.422,17.918
630,ODUGS,VCC-B,44431,2019-12-16 19:04:23.364,2019-12-16 19:14:09.872,586.508,17.208
631,VTGS,VCC-C,44430,2019-12-16 20:00:14.754,2019-12-16 20:10:42.607,627.853,35.456
632,UVAGS,VCC-C,44430,2019-12-16 20:00:22.036,2019-12-16 20:11:00.888,638.852,47.899
633,ODUGS,VCC-C,44430,2019-12-16 20:00:55.588,2019-12-16 20:11:34.853,639.265,49.165
634,VTGS,VCC-A,44428,2019-12-16 20:36:58.199,2019-12-16 20:47:41.497,643.298,84.273
635,UVAGS,VCC-A,44428,2019-12-16 20:37:07.938,2019-12-16 20:47:51.890,643.952,69.783
636,ODUGS,VCC-A,44428,2019-12-16 20:37:41.565,2019-12-16 20:48:24.574,643.009,64.925
637,VTGS,VCC-B,44431,2019-12-16 20:39:55.952,2019-12-16 20:50:39.283,643.331,89.389
638,UVAGS,VCC-B,44431,2019-12-16 20:40:05.938,2019-12-16 20:50:49.015,643.077,64.483
639,ODUGS,VCC-B,44431,2019-12-16 20:40:39.633,2019-12-16 20:51:21.522,641.889,59.771
640,VTGS,VCC-C,44430,2019-12-16 21:36:51.994,2019-12-16 21:46:37.556,585.562,19.679
641,UVAGS,VCC-C,44430,2019-12-16 21:37:09.700,2019-12-16 21:46:31.611,561.911,15.077
642,ODUGS,VCC-C,44430,2019-12-16 21:37:47.712,2019-12-16 21:46:57.767,550.055,13.582
643,ODUGS,VCC-A,44428,2019-12-17 11:40:40.436,2019-12-17 11:49:30.497,530.061,11.564
644,ODUGS,VCC-B,44431,2019-12-17 11:43:33.322,2019-12-17 11:52:32.892,539.57,12.461
645,VTGS,VCC-C,44430,2019-12-17 12:38:18.089,2019-12-17 12:48:34.905,616.816,31.987
646,UVAGS,VCC-C,44430,2019-12-17 12:38:40.706,2019-12-17 12:49:04.754,624.048,35.4
647,ODUGS,VCC-C,44430,2019-12-17 12:38:41.529,2019-12-17 12:49:17.941,636.412,53.302
648,VTGS,VCC-A,44428,2019-12-17 13:15:13.861,2019-12-17 13:25:55.305,641.444,86.159
649,UVAGS,VCC-A,44428,2019-12-17 13:15:39.399,2019-12-17 13:26:23.845,644.446,87.357
650,ODUGS,VCC-A,44428,2019-12-17 13:15:50.849,2019-12-17 13:26:32.907,642.058,57.647
651,VTGS,VCC-B,44431,2019-12-17 13:18:12.751,2019-12-17 13:28:54.475,641.724,87.61
652,UVAGS,VCC-B,44431,2019-12-17 13:18:38.455,2019-12-17 13:29:22.976,644.521,81.499
653,ODUGS,VCC-B,44431,2019-12-17 13:18:50.712,2019-12-17 13:29:31.772,641.06,53.517
654,VTGS,VCC-C,44430,2019-12-17 14:14:49.785,2019-12-17 14:24:58.626,608.841,24.464
655,UVAGS,VCC-C,44430,2019-12-17 14:15:16.843,2019-12-17 14:25:27.937,611.094,24.207
656,ODUGS,VCC-C,44430,2019-12-17 14:15:44.485,2019-12-17 14:25:32.858,588.373,18.017
657,VTGS,VCC-A,44428,2019-12-17 14:52:42.936,2019-12-17 15:02:09.494,566.558,14.676
658,UVAGS,VCC-A,44428,2019-12-17 14:53:08.663,2019-12-17 15:02:40.836,572.173,15.023
659,ODUGS,VCC-A,44428,2019-12-17 14:53:45.110,2019-12-17 15:02:44.674,539.564,11.393
660,VTGS,VCC-B,44431,2019-12-17 14:55:45.758,2019-12-17 15:05:08.422,562.664,14.159
661,UVAGS,VCC-B,44431,2019-12-17 14:56:11.292,2019-12-17 15:05:39.976,568.684,14.536
662,ODUGS,VCC-B,44431,2019-12-17 14:56:48.396,2019-12-17 15:05:43.780,535.384,11.025
